text,label,label_name,source,sarcasm_type,hate_type
আচ্ছা ক্লাস শেষ করে বা এডমিশন নিয়ে পিকচার তুলে এই গ্রুপে পোস্ট না করলে কি পরের ক্লাস করতে দেয় না তাদের,2,Implicit Hateful,BanglaSarc3,sarcasm ,non hateful 
জাতীয় পতিতা মিথিলা,1,Explicit Hateful,BD_SHS,none,offensive 
মাকে ঘিরে আমাদের কত না অনুভূতি ! আর এই ভালোবাসা বা অনুভূতিগুলো সহজভাবে প্রকাশ করা চাইলেই সম্ভব ।,0,Not Hateful,BenSarc,none,non hateful 
শয়তান প্রদত্ত ধর্ম হিন্দুওরা কখনো সত্য কথা বলতে জানেপাকিস্তান আমাদের মুসলমান ভাই কাশ্মীরিরা ও আমাদের মুসলমান ভাই আমরা তো আরবের মরুভূমির বেদুঈন ভেড়া ছাগল নই যে মুসলমান বিদ্বেষী হিন্দুদের পক্ষ নেব এবং মুসলমান হত্যাকারী জেনে শুনে তাদের গলে স্বর্ণের মেডেল পরাবো,1,Explicit Hateful,BD_SHS,none,hate speech 
সবাই মাগি,1,Explicit Hateful,BD_SHS,none,offensive 
ইউটিউব আবার কাঁপে কেমনে?,2,Implicit Hateful,BenSarc,sarcasm ,non hateful 
ভাই অই শালায় তো একটা সিন্দুক ই ���,1,Explicit Hateful,BD_SHS,none,abusive 
ৰাস্তাৰ কুকুৰ ঘৰৰ মৰ্যদা গম নাপায়,0,Not Hateful,BD_SHS,none,non hateful 
মাগি তোর বোদায় বেগুন ডুকানো উচিত,1,Explicit Hateful,BD_SHS,none,offensive 
দুই ঘন্টা ধরে ছবির দিকে চেয়ে বসে আছি ! কখন পরী জল থেকে উঠে আসবে !,2,Implicit Hateful,BenSarc,humor,non hateful 
যাহ্ বাড়া বুড়ার কাম সারা !,2,Implicit Hateful,BenSarc,humor,non hateful 
অমানুষ এর চূড়ান্ত উদাহরণ,1,Explicit Hateful,BD_SHS,none,abusive 
তোমার টা কত সাইজ,1,Explicit Hateful,BD_SHS,none,offensive 
মাদারচোদ নামাজরে গালি দিসনা,1,Explicit Hateful,BD_SHS,none,abusive 
শাকিব একাই একশো অপুর দরকার নাই,0,Not Hateful,BD_SHS,none,non hateful 
বেটার চাপাবাজির জোর দেখে বোঝা যাচ্ছে ভবিষ্যতে মস্ত বড় এক উকিল হবে,2,Implicit Hateful,BanglaSarc3,sarcasm ,non hateful 
পাপন এর মেয়ে কে রংপুরের নাসির কে দিয়া চোদাব।।।।,1,Explicit Hateful,BD_SHS,none,offensive 
ফারিয়া মাগীর নামে কেউ কেইস করে না কেন থার্ড ক্লাস খানকি মাগী।,1,Explicit Hateful,BD_SHS,none,offensive 
এই সব ডি সি মাদাসুদের জন্য বাংদেশে সুন্দরী কোন মেয়ে পাই নাই সব বুগ করতেছে। আর ঐ সব মগিরা উপরে উটার জন্য বছরের বুড়ার সাথে সুদা দিতে রাজি আছে। ধনে জোর থাক বা না থাক। প্রয়জনে নিয়ে সুয়ে থাকবে।তার পরেও উপরে উটতে হবে। আর এই সব ইছি ডি সির মত জত মাদার সুধরা আছে। বাংলাদের সুন্দরী মেয়েদেরকে ভোগ করতেছে। সুনার বাংলা একন আর নেই বুধার বাংলা হয়ে গেছে।,1,Explicit Hateful,BD_SHS,none,offensive 
এতো প্রশংসা করার কিছু নাই হিজড়াদের দ্বারা কোন কিছুই সম্ভব না দেখতে অনেক স্মার্ট হলে কি হবে বউ রাখার মতো যোগ্যতা ওর নাই,1,Explicit Hateful,BD_SHS,none,hate speech 
ভন্ড আব্বাসী। ভন্ড তাহেরি আরো আছে।,0,Not Hateful,BD_SHS,none,non hateful 
"সবাই যা ভাবছে ঘটনা ঠিক তা নয়। আসল ঘটনা হচ্ছে- ""উনি তখন পৃথিবীতে ছিলেন না।আসছে বই মেলায় সাইন্স ফিকশন বই বের করতে হবে বলে মঙ্গল গ্রহে তথ্য সংগ্রহ করতে গিয়েছিলেন। এখন পৃথিবী এসেছেন।এসে মামার দোকানে চা খেতে গিয়ে শুনেছেন বাংলাদেশের ছাত্ররা নাকি নিজেকে ""আমি রাজাকার"" বলে দাবী করে আন্দোলন করেছে নিজের অধিকার রক্ষা করতে! আর শুরু করে দিয়েছে লেখা যা ইচ্ছা। কেউ তাকে ভুল বুঝলে কঠিন ব্যবস্থা নেওয়া হবে। ��",0,Not Hateful,BD_SHS,none,non hateful 
তা ভাইজান মুরগির ডিমের সাথে নিজের ডিম ও বিক্রি করেছেন নাকি,2,Implicit Hateful,BanglaSarc3,humor,non hateful 
যে পরিমাণ বাজেট প্রতি বছর হয় তা দিয়ে প্রতিটি উপজেলা হাসপাতালে আইসিইউ বেড তৈরি করা সম্ভব শুধু দুর্নীতিবাজদের কারনে আমাদের দেশের স্বাস্থ্য খাত এই দুরাবস্থা ।,0,Not Hateful,BenSarc,none,non hateful 
তালে ঠিক চালিয়ে যাও,0,Not Hateful,BD_SHS,none,non hateful 
পাগল আবোল তাবোল খবর সব কিছু,1,Explicit Hateful,BD_SHS,none,offensive 
এতো মাগি এররো মারা হকো,1,Explicit Hateful,BD_SHS,none,offensive 
কোপা আমেরিকা নাম বাদ দিয়ে কোপা ব্রাহ্মণবাড়িয়া রাখা হোক,2,Implicit Hateful,BenSarc,humor,non hateful 
সঠিক তদন্ত চাই ।,0,Not Hateful,BenSarc,none,non hateful 
এবার পারলে বলো অভাবে ভালোবাসা জানালা দিয়া পালায় টাকা না থাকলে মেয়েরা থাকেনা,0,Not Hateful,BenSarc,none,non hateful 
ছি ছি ছি ডাঃ নামে কলঙ্ক এরা আর কোনো টপিক খুঁজে পায়না,0,Not Hateful,BD_SHS,none,non hateful 
এই জানোয়ার যেমন ওর বাবার গায়ে হাত তুলেছে ভবিষ্যতে ওপর ছেলেও ওর গয়ে হাত তুলবে ও মানুষ না জানোয়ারের ছেয়েও অধম,1,Explicit Hateful,BD_SHS,none,abusive 
